date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:04:28	16464/16464	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Nov%202015%2009:14:54%20GMT	https://demoxml.com/html/marize/images/img-9.jpg	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/img-9.jpg	(from https://demoxml.com/html/marize/portfolio.html)
15:04:28	15112/15112	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Nov%202015%2009:14:54%20GMT	https://demoxml.com/html/marize/images/img-10.jpg	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/img-10.jpg	(from https://demoxml.com/html/marize/portfolio.html)
15:04:29	12911/12911	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Nov%202015%2009:14:54%20GMT	https://demoxml.com/html/marize/images/img-11.jpg	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/img-11.jpg	(from https://demoxml.com/html/marize/portfolio.html)
15:04:29	23877/23877	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Nov%202015%2009:14:54%20GMT	https://demoxml.com/html/marize/images/img-12.jpg	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/img-12.jpg	(from https://demoxml.com/html/marize/portfolio.html)
15:04:29	16370/16370	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Nov%202015%2009:14:54%20GMT	https://demoxml.com/html/marize/images/img-13.jpg	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/img-13.jpg	(from https://demoxml.com/html/marize/portfolio.html)
15:04:29	23051/23051	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Nov%202015%2009:14:54%20GMT	https://demoxml.com/html/marize/images/img-14.jpg	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/img-14.jpg	(from https://demoxml.com/html/marize/portfolio.html)
15:04:30	15264/15264	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Nov%202015%2009:14:54%20GMT	https://demoxml.com/html/marize/images/img-15.jpg	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/img-15.jpg	(from https://demoxml.com/html/marize/portfolio.html)
15:04:30	18597/18597	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Nov%202015%2009:14:54%20GMT	https://demoxml.com/html/marize/images/img-16.jpg	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/img-16.jpg	(from https://demoxml.com/html/marize/portfolio.html)
15:04:30	67741/67741	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Nov%202015%2009:14:54%20GMT	https://demoxml.com/html/marize/images/img-single.jpg	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/img-single.jpg	(from https://demoxml.com/html/marize/portfolio-single.html)
15:04:30	326/326	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Nov%202015%2009:14:54%20GMT	https://demoxml.com/html/marize/images/item-icon-1.png	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/item-icon-1.png	(from https://demoxml.com/html/marize/portfolio-single.html)
15:04:30	320/320	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Nov%202015%2009:14:54%20GMT	https://demoxml.com/html/marize/images/item-icon-2.png	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/item-icon-2.png	(from https://demoxml.com/html/marize/portfolio-single.html)
15:04:31	242/242	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Nov%202015%2009:14:54%20GMT	https://demoxml.com/html/marize/images/item-icon-3.png	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/item-icon-3.png	(from https://demoxml.com/html/marize/portfolio-single.html)
15:04:31	45497/45497	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Nov%202015%2009:14:54%20GMT	https://demoxml.com/html/marize/images/blog-img-1.jpg	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/blog-img-1.jpg	(from https://demoxml.com/html/marize/blog.html)
15:04:32	23993/23993	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Nov%202015%2009:14:54%20GMT	https://demoxml.com/html/marize/images/blog-img-2.jpg	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/blog-img-2.jpg	(from https://demoxml.com/html/marize/blog.html)
15:04:32	30135/30135	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Nov%202015%2009:14:54%20GMT	https://demoxml.com/html/marize/images/blog-img-3.jpg	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/blog-img-3.jpg	(from https://demoxml.com/html/marize/blog.html)
15:04:32	25606/25606	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Nov%202015%2009:14:54%20GMT	https://demoxml.com/html/marize/images/blog-img-4.jpg	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/blog-img-4.jpg	(from https://demoxml.com/html/marize/blog.html)
15:04:32	54967/54967	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Nov%202015%2009:14:54%20GMT	https://demoxml.com/html/marize/images/blog-img-5.jpg	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/blog-img-5.jpg	(from https://demoxml.com/html/marize/blog-detail.html)
15:04:32	5719/5719	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Nov%202015%2009:14:54%20GMT	https://demoxml.com/html/marize/images/avatar-admin.jpg	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/avatar-admin.jpg	(from https://demoxml.com/html/marize/blog-detail.html)
15:04:33	3061/3061	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Nov%202015%2009:14:54%20GMT	https://demoxml.com/html/marize/images/coment-avatar-1.jpg	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/coment-avatar-1.jpg	(from https://demoxml.com/html/marize/blog-detail.html)
15:04:33	3119/3119	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Nov%202015%2009:14:54%20GMT	https://demoxml.com/html/marize/images/coment-avatar-2.jpg	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/coment-avatar-2.jpg	(from https://demoxml.com/html/marize/blog-detail.html)
15:04:33	2847/2847	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Nov%202015%2009:14:54%20GMT	https://demoxml.com/html/marize/images/coment-avatar-3.jpg	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/coment-avatar-3.jpg	(from https://demoxml.com/html/marize/blog-detail.html)
15:04:33	6008/6008	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Nov%202015%2009:14:54%20GMT	https://demoxml.com/html/marize/images/error-img.png	C:/My%20Web%20Sites/PTLL/demoxml.com/html/marize/images/error-img.png	(from https://demoxml.com/html/marize/404-page.html)
